,category,currency,discount_price,discount_rate,rating,rating_count,shipping_option_price,shipping_is_express,has_urgency_banner,origin_country,merchant_rating_count,merchant_rating,size_var,nb_cart_orders_approx
2545,girl,EUR,3.09,0.61375,4.403394255874674,766.0,1.0,0,0,CN,4365.0,4.430698739977091,1.0,1000.0
2546,girl,EUR,7.0,0.0,4.509920634920634,1512.0,2.0,0,1,CN,20675.0,4.471535671100363,3.0,10000.0
2547,girl,EUR,10.0,0.8387096774193549,3.9283746556473833,363.0,3.0,0,1,US,14021.0,4.420440767420298,4.0,1000.0
2548,girl,EUR,7.0,0.0,3.852713178294574,129.0,7.0,1,1,CN,13759.0,4.03968311650556,7.0,10.0
2549,girl,EUR,10.0,0.0,4.277777777777779,18.0,3.0,0,0,CN,125.0,4.12,12.0,10.0
2550,girl,EUR,15.0,0.375,4.661184210526316,912.0,5.0,0,1,CN,2581.0,4.597055404881829,4.0,1000.0
2551,girl,EUR,3.16,0.20999999999999996,4.415909090909091,440.0,1.0,0,1,US,6644.0,4.316074653822998,12.0,1000.0
2552,girl,EUR,8.0,0.8709677419354839,4.408894070619587,6004.0,3.0,0,0,CN,79237.0,4.383520325100648,4.0,20000.0
2553,girl,USD,15.6996,0.8112121212121212,0.0,0.0,2.52,0,0,other,30.0,3.9,12.0,10.0
2554,girl,EUR,14.0,0.0,0.0,0.0,4.0,0,0,CN,32.0,4.625,0.0,10.0
2555,girl,EUR,8.0,0.0,4.543478260869565,92.0,3.0,0,0,CN,820.0,4.270731707317073,8.0,1000.0
2556,girl,EUR,2.29,0.2366666666666667,4.186991869918699,123.0,1.0,0,0,CN,1727.0,4.350897510133179,4.0,1000.0
2557,girl,EUR,3.0,0.0,4.476992143658809,891.0,1.0,0,0,CN,107980.0,4.561622522689387,0.0,5000.0
2558,girl,EUR,1.65,0.17500000000000004,0.0,0.0,1.0,0,1,CN,228.0,3.929824561403509,2.0,10.0
2559,girl,EUR,3.01,0.6990000000000001,3.852646638054364,699.0,1.0,0,0,CN,2883.0,4.157474852584113,7.0,1000.0
2560,girl,EUR,3.19,0.362,4.228571428571429,35.0,1.0,0,0,CN,184.0,4.429347826086956,0.0,10.0
2561,girl,EUR,3.09,0.6566666666666667,4.149110807113543,731.0,1.0,0,1,CN,7939.0,4.2522987781836505,2.0,1000.0
2562,girl,EUR,25.0,0.0,0.0,0.0,8.0,0,0,CA,1166.0,3.9382504288164655,8.0,10.0
2563,girl,USD,3.15,0.0,4.5344827586206895,174.0,0.84,0,0,CN,754.0,4.209549071618037,3.0,1000.0
2564,girl,EUR,7.0,0.86,3.565217391304348,23.0,2.0,0,0,CN,22.0,4.136363636363637,8.0,10.0
2565,girl,EUR,10.0,0.0,0.0,0.0,7.0,0,0,CA,1166.0,3.9382504288164655,7.0,10.0
2566,girl,EUR,12.0,0.84,4.159090909090909,132.0,4.0,0,0,US,1486.0,4.314939434724091,5.0,1000.0
2567,girl,EUR,7.0,0.0,4.307961942914371,1997.0,2.0,0,0,CN,71381.0,4.439066418234543,0.0,10000.0
2568,girl,EUR,3.0,0.0,4.5555555555555545,18.0,1.0,0,0,CN,5461.0,4.4490020142830975,2.0,10.0
2569,girl,EUR,2.0,0.6666666666666667,4.412575318009373,17924.0,1.0,0,0,CN,18364.0,4.412546286212153,3.0,50000.0
2570,girl,EUR,16.0,0.0,0.0,0.0,9.0,0,0,CA,1166.0,3.9382504288164655,0.0,10.0
2571,girl,EUR,1.65,0.17500000000000004,4.544642857142857,112.0,1.0,0,1,CN,142.0,4.626760563380283,9.0,10.0
2572,girl,EUR,23.0,0.0,0.0,0.0,7.0,0,0,other,588.0,4.0068027210884365,0.0,10.0
2573,girl,EUR,3.0,0.625,4.731414868105516,417.0,1.0,0,1,CN,7108.0,4.531513787281936,6.0,1000.0
2574,girl,EUR,3.0,0.0,4.426534557757371,8276.0,6.0,1,0,CN,26571.0,4.401113996462309,4.0,50000.0
2575,girl,EUR,14.0,0.0,4.472222222222221,180.0,4.0,0,1,CN,557.0,4.456014362657092,12.0,1000.0
2576,girl,EUR,3.03,0.394,4.28,25.0,1.0,0,0,CN,11228.0,4.3373708585678665,12.0,10.0
2577,girl,USD,9.24,0.38888888888888884,4.6871165644171775,163.0,2.52,0,0,CN,3200.0,4.4284375,6.0,10.0
2578,girl,EUR,6.0,0.0,4.379310344827586,29.0,2.0,0,0,other,135.0,4.355555555555555,1.0,10.0
2579,girl,USD,13.44,0.84,4.21875,32.0,3.36,0,0,US,131.0,4.114503816793893,10.0,10.0
2580,girl,EUR,6.0,0.1428571428571429,4.6482758620689655,435.0,2.0,0,0,CN,15009.0,4.418082483843029,8.0,1000.0
2581,girl,EUR,3.09,0.22750000000000004,4.03125,32.0,7.0,1,0,CN,571636.0,4.2384297000188935,6.0,10.0
2582,girl,EUR,14.0,0.0,0.0,0.0,5.0,0,1,CA,1166.0,3.9382504288164655,4.0,10.0
2583,girl,EUR,3.18,0.20499999999999996,4.400452488687783,884.0,1.0,0,0,CN,10249.0,4.4378963801346485,10.0,5000.0
2584,girl,EUR,3.0,0.0,3.933333333333333,15.0,1.0,0,0,CN,43.0,4.116279069767442,8.0,10.0
2585,girl,EUR,8.0,0.9157894736842105,4.099510603588906,613.0,3.0,0,0,US,15496.0,4.295108415074858,8.0,5000.0
2586,girl,EUR,10.0,0.33333333333333337,4.566666666666666,60.0,3.0,0,0,CN,3200.0,4.4284375,6.0,10.0
2587,girl,EUR,3.1,0.9483333333333334,4.0849967804249845,3106.0,1.0,0,1,CN,19162.0,4.180304769857009,3.0,20000.0
2588,girl,EUR,4.0,0.0,4.454545454545454,220.0,1.0,0,0,CN,7369.0,4.11371963631429,10.0,1000.0
2589,girl,EUR,3.09,0.22750000000000004,4.424968474148802,1586.0,1.0,0,0,CN,6953.0,4.481518768876744,2.0,10000.0
2590,girl,EUR,7.0,0.0,3.966666666666667,150.0,2.0,0,0,CN,10680.0,3.9456928838951315,5.0,10.0
2591,girl,EUR,4.69,0.061999999999999944,4.0,4.0,6.0,0,0,CN,997.0,4.42026078234704,1.0,10.0
2592,girl,EUR,2.28,0.2400000000000001,4.482097831568331,3966.0,1.0,0,1,CN,26572.0,4.370389884088514,2.0,20000.0
2593,girl,EUR,5.0,0.375,0.0,0.0,7.14,0,0,other,14.0,4.642857142857143,12.0,10.0
2594,girl,EUR,19.0,0.0,0.0,0.0,12.0,0,0,CA,1166.0,3.9382504288164655,12.0,10.0
2595,girl,EUR,2.22,0.2599999999999999,3.6375,240.0,1.0,0,0,CN,911.0,4.252469813391877,6.0,1000.0
2596,girl,EUR,2.22,0.2599999999999999,4.417151607963247,3265.0,1.0,0,1,CN,16197.0,4.438538000864359,2.0,10000.0
2597,girl,EUR,3.88,0.030000000000000027,4.451282051282052,780.0,1.0,0,0,CN,23757.0,4.505240560676854,0.0,1000.0
2598,girl,EUR,12.0,0.0,4.136363636363637,462.0,4.0,0,0,CN,19557.0,4.1037480186122615,12.0,1000.0
2599,girl,EUR,13.0,0.0,4.4033208355650775,1867.0,4.0,0,1,US,8382.0,4.476258649486996,4.0,10000.0
2600,girl,EUR,10.0,0.0,3.4022988505747125,87.0,2.0,0,0,CN,808.0,4.199257425742574,8.0,10.0
2601,girl,EUR,3.12,0.21999999999999997,4.545454545454546,33.0,1.0,0,0,CN,5355.0,4.1077497665732965,2.0,10.0
2602,girl,EUR,12.0,0.0,0.0,0.0,0.0,0,1,CA,403.0,4.054590570719603,8.0,10.0
2603,girl,EUR,20.0,0.7014925373134329,4.4848484848484835,66.0,6.0,0,0,CN,67.0,4.641791044776119,4.0,10.0
2604,girl,EUR,10.0,0.8245614035087719,4.5852272727272725,176.0,3.0,0,0,CN,2715.0,4.473296500920809,4.0,1000.0
2605,girl,EUR,4.69,0.061999999999999944,3.741935483870968,31.0,7.0,1,0,other,9942.0,4.118084892375778,10.0,10.0
2606,girl,EUR,13.0,0.0,4.333333333333333,15.0,4.0,0,0,CN,5211.0,4.462483208597198,5.0,10.0
2607,girl,EUR,1.0,0.0,4.470588235294118,255.0,1.0,0,0,CN,1457.0,4.152367879203844,10.0,1000.0
2608,girl,EUR,4.75,0.050000000000000044,4.308943089430894,123.0,2.0,0,0,CN,2857.0,4.344417220861042,8.0,1000.0
2609,girl,EUR,4.83,0.9152631578947368,4.625,256.0,2.0,0,0,CN,644.0,4.479813664596273,12.0,1000.0
2610,girl,EUR,15.0,0.0,4.428571428571429,14.0,5.0,0,0,CN,10681.0,4.491995131541991,0.0,10.0
2611,girl,EUR,10.0,0.8333333333333334,4.425947187141217,871.0,3.0,0,0,CN,35253.0,4.2871528664227165,4.0,1000.0
2612,girl,EUR,57.0,0.24,0.0,0.0,19.99,0,0,other,336.0,3.866071428571429,0.0,10.0
2613,girl,EUR,3.17,0.20750000000000002,4.628372497824195,1149.0,1.0,0,0,US,794.0,4.628463476070528,6.0,10000.0
2614,girl,EUR,3.0,0.0,4.124645892351275,706.0,1.0,0,0,CN,8825.0,4.316487252124646,3.0,5000.0
2615,girl,EUR,4.02,0.19600000000000006,4.409090909090909,44.0,6.0,0,1,CN,2975.0,4.35327731092437,1.0,10.0
2616,girl,EUR,3.17,0.20750000000000002,4.615384615384615,13.0,1.0,0,0,CN,647.0,4.312210200927357,12.0,10.0
2617,girl,EUR,75.0,0.22680412371134018,0.0,0.0,19.99,0,1,other,336.0,3.866071428571429,0.0,10.0
2618,girl,EUR,54.0,0.22857142857142854,0.0,0.0,20.0,0,0,other,336.0,3.866071428571429,0.0,10.0
2619,girl,EUR,12.0,0.0,4.502377179080824,631.0,3.0,0,0,CN,27255.0,4.1420656760227486,0.0,1000.0
2620,girl,EUR,2.27,0.7477777777777778,4.588196286472148,1508.0,1.0,0,0,CN,6239.0,4.598012502003527,0.0,10000.0
2621,girl,EUR,5.0,0.0,4.060070671378091,283.0,2.0,0,0,CN,15065.0,4.508264188516429,6.0,1000.0
2622,girl,EUR,60.0,0.0,0.0,0.0,12.0,0,0,CA,1166.0,3.9382504288164655,0.0,10.0
2623,girl,EUR,3.11,0.22250000000000003,4.264808362369338,287.0,1.0,0,0,CN,957.0,4.375130616509927,12.0,1000.0
2624,girl,EUR,2.19,0.27,4.218691588785047,1605.0,1.0,0,0,CN,7054.0,4.453785086475758,0.0,10000.0
2625,girl,USD,3.1919999999999997,0.7466666666666667,4.445652173913044,3680.0,0.84,0,0,CN,283600.0,4.341879407616362,0.0,20000.0
2626,girl,EUR,10.0,0.0,4.565006075334144,823.0,3.0,0,0,CN,36314.0,4.336839786308311,0.0,5000.0
2627,girl,EUR,10.0,0.0,4.433572710951526,1114.0,2.0,0,0,CN,9561.0,4.3419098420667295,4.0,5000.0
2628,girl,EUR,14.0,0.0,4.40107970784376,3149.0,5.0,0,0,US,28847.0,4.310049571879225,6.0,10000.0
2629,girl,EUR,1.49,0.255,3.870967741935484,31.0,1.0,0,0,CN,10575.0,4.134940898345154,12.0,10.0
2630,girl,EUR,2.32,0.22666666666666668,4.5,54.0,1.0,0,1,CN,619.0,4.124394184168013,7.0,10.0
2631,girl,EUR,14.0,0.9047619047619048,4.239450770261219,2986.0,5.0,0,0,CN,11618.0,4.356773971423653,0.0,10000.0
2632,girl,EUR,16.0,0.0,4.333333333333333,66.0,6.0,1,0,CN,74.0,4.54054054054054,2.0,10.0
2633,girl,EUR,2.0,0.0,0.0,0.0,1.0,0,0,CN,1209.0,4.177005789909016,2.0,10.0
2634,girl,EUR,7.0,0.0,4.228092783505153,776.0,2.0,0,0,CN,42073.0,4.375205000831889,4.0,5000.0
2635,girl,EUR,11.0,0.3125,4.309659421132163,8603.0,3.0,0,0,CN,19059.0,4.405215383808175,2.0,20000.0
2636,girl,EUR,3.0,0.7692307692307692,4.026508742244783,1773.0,1.0,0,1,CN,3243.0,4.339808818994758,0.0,10000.0
2638,girl,EUR,11.0,0.9276315789473684,4.373678025851938,851.0,3.0,0,1,CN,19633.0,4.260021392553353,5.0,5000.0
2639,girl,EUR,3.05,0.23750000000000004,4.482649842271293,634.0,1.0,0,0,CN,21810.0,4.222512608895002,9.0,5000.0
2640,girl,EUR,4.0,0.0,4.2368421052631575,38.0,1.0,0,0,CN,586.0,3.4829351535836177,8.0,10.0
2641,girl,EUR,1.53,0.235,4.533653846153847,208.0,1.0,0,0,CN,3075.0,4.174634146341464,10.0,1000.0
2642,girl,EUR,3.06,0.235,4.4727272727272736,110.0,1.0,0,1,CN,4122.0,4.3954391072295005,3.0,1000.0
2643,girl,EUR,7.0,0.2222222222222222,4.398692810457517,153.0,2.0,0,0,CN,287.0,4.2996515679442515,4.0,1000.0
2644,girl,EUR,15.0,0.0,0.0,0.0,5.0,0,0,CA,1166.0,3.9382504288164655,7.0,10.0
2645,girl,EUR,9.0,0.0,0.0,0.0,0.0,0,0,CA,403.0,4.054590570719603,9.0,10.0
2646,girl,EUR,5.0,0.0,4.503960396039603,1010.0,2.0,0,0,CN,8938.0,4.2153725665697035,2.0,1000.0
2647,girl,EUR,10.0,0.0,4.155080213903744,187.0,3.0,0,0,CN,26590.0,4.00379842045882,6.0,1000.0
2648,girl,EUR,2.3,0.2333333333333334,4.613636363636363,132.0,1.0,0,0,CN,4397.0,4.369570161473732,9.0,1000.0
2649,girl,EUR,3.0,0.0,4.690987124463518,1165.0,1.0,0,0,CN,4325.0,4.6254335260115615,1.0,5000.0
2650,girl,EUR,21.0,0.0,0.0,0.0,6.0,0,0,CA,1166.0,3.9382504288164655,9.0,10.0
2651,girl,EUR,2.0,0.0,4.882352941176472,17.0,1.0,0,1,other,45.0,4.755555555555556,2.0,10.0
2652,girl,EUR,19.0,0.0,0.0,0.0,5.0,0,0,CA,0.0,5.0,0.0,10.0
2653,girl,EUR,13.0,0.0,0.0,0.0,10.0,0,0,CA,1166.0,3.9382504288164655,5.0,10.0
2654,girl,EUR,6.0,0.25,4.332964601769913,904.0,2.0,0,1,CN,221758.0,4.160909640238458,5.0,5000.0
2655,girl,EUR,2.2,0.6857142857142857,4.128593040847202,661.0,1.0,0,0,CN,8238.0,4.434207331876669,2.0,1000.0
2656,girl,EUR,19.0,0.8080808080808081,3.555555555555556,9.0,6.0,0,0,CN,89.0,4.123595505617978,0.0,10.0
2657,girl,EUR,10.0,0.8275862068965517,4.050632911392405,79.0,2.0,0,0,US,14021.0,4.420440767420298,5.0,10.0
2658,girl,EUR,15.0,0.0,0.0,0.0,10.0,0,0,CA,1166.0,3.9382504288164655,0.0,10.0
2659,girl,EUR,11.0,0.0,0.0,0.0,8.0,0,0,CA,1166.0,3.9382504288164655,12.0,10.0
2660,girl,EUR,3.15,0.21250000000000002,4.544642857142857,672.0,1.0,0,0,CN,1753.0,4.432972047917856,1.0,5000.0
2661,girl,EUR,19.0,0.7710843373493976,4.613636363636363,44.0,6.0,0,0,CN,2658.0,4.486832204665162,8.0,10.0
2662,girl,EUR,2.22,0.8292307692307692,4.487654320987653,162.0,1.0,0,0,CN,1427.0,4.224246671338473,3.0,1000.0
2663,girl,EUR,3.96,0.64,4.485139860139861,2288.0,1.0,0,0,CN,8485.0,4.478845020624632,12.0,10000.0
2664,girl,EUR,10.0,0.0,3.9090909090909087,11.0,3.0,0,1,CN,1138.0,4.11335676625659,7.0,10.0
2665,girl,EUR,8.0,0.7575757575757576,4.622340425531915,188.0,3.0,0,0,CN,2715.0,4.473296500920809,3.0,1000.0
2666,girl,EUR,3.97,0.007499999999999951,4.427710843373494,332.0,1.0,0,0,CN,107980.0,4.561622522689387,0.0,1000.0
2667,girl,EUR,3.94,0.015000000000000013,4.675438596491229,228.0,1.0,0,0,CN,2880.0,4.136805555555555,5.0,1000.0
2668,girl,EUR,13.0,0.0,4.415807560137457,291.0,4.0,0,1,CN,19633.0,4.260021392553353,5.0,1000.0
2669,girl,EUR,3.0,0.8235294117647058,4.4651162790697665,516.0,1.0,0,0,CN,31683.0,4.475680964555124,7.0,1000.0
2670,girl,EUR,2.23,0.72125,4.221719457013576,663.0,1.0,0,1,CN,1176.0,4.249149659863947,0.0,10000.0
2671,girl,EUR,7.0,0.0,4.458515283842795,916.0,2.0,0,1,CN,22846.0,4.205681519740874,4.0,1000.0
2672,girl,EUR,4.0,0.19999999999999996,4.733333333333333,30.0,1.0,0,0,CN,26114.0,4.453013709121544,2.0,10.0
2673,girl,USD,4.2,0.0,3.984848484848485,66.0,5.88,1,0,CN,55515.0,4.158912005764208,4.0,10.0
2674,girl,EUR,2.0,0.0,4.393939393939394,66.0,1.0,0,0,CN,1085.0,4.32073732718894,12.0,1000.0
2675,girl,EUR,15.0,0.0,0.0,0.0,11.0,0,0,CA,1166.0,3.9382504288164655,12.0,10.0
2676,girl,EUR,15.0,0.0,0.0,0.0,0.0,0,0,CA,403.0,4.054590570719603,0.0,10.0
2677,girl,EUR,4.67,0.06600000000000006,4.513513513513512,407.0,2.0,0,0,CN,2084.0,4.276391554702496,4.0,1000.0
2678,girl,EUR,3.04,0.24,4.666666666666667,12.0,1.0,0,0,CN,2184.0,4.027930402930403,1.0,10.0
2679,girl,EUR,4.68,0.766,4.672131147540983,61.0,1.0,0,0,CN,3534.0,4.335597057159027,2.0,10.0
2680,girl,EUR,2.0,0.0,3.891304347826087,92.0,1.0,0,1,CN,65.0,4.092307692307692,0.0,1000.0
2681,girl,EUR,2.29,0.9045833333333333,4.389060887512899,969.0,1.0,0,0,CN,2983.0,4.420382165605097,4.0,5000.0
2682,girl,EUR,8.0,0.0,4.4891146589259785,689.0,3.0,0,1,CN,48232.0,4.2720393100016585,4.0,10000.0
2683,girl,EUR,2.0,0.0,4.807692307692308,26.0,1.0,0,0,CN,377.0,4.225464190981431,2.0,10.0
2684,girl,EUR,3.96,0.010000000000000009,4.357142857142857,98.0,1.0,0,0,CN,567.0,4.479717813051146,0.0,1000.0
2685,girl,EUR,10.0,0.0,0.0,0.0,2.0,0,0,US,25129.0,4.475864538978869,0.0,10.0
2686,girl,EUR,2.22,0.7533333333333333,4.006105006105006,819.0,1.0,0,0,CN,651.0,4.127496159754224,0.0,5000.0
2687,girl,EUR,12.0,0.0,4.177631578947368,152.0,6.0,1,0,CN,60462.0,4.310674473222851,4.0,1000.0
2688,girl,EUR,3.03,0.24250000000000005,4.528973509933776,1208.0,1.0,0,1,CN,1718.0,4.417927823050058,1.0,5000.0
2689,girl,EUR,3.15,0.65,4.593023255813954,86.0,1.0,0,0,CN,25879.0,4.367749913056919,12.0,10.0
2690,girl,EUR,7.0,0.0,4.727272727272728,11.0,3.0,0,0,CN,2854.0,4.360196215837421,7.0,10.0
2691,girl,EUR,3.13,0.8158823529411765,4.48936170212766,188.0,1.0,0,0,CN,31683.0,4.475680964555124,12.0,1000.0
2692,girl,EUR,8.0,0.11111111111111116,4.67,100.0,3.0,0,1,CN,78860.0,4.470770986558458,3.0,10.0
2693,girl,EUR,3.12,0.21999999999999997,4.479944192535752,2867.0,1.0,0,0,CN,7043.0,4.4540678688059065,12.0,20000.0
2694,girl,EUR,10.0,0.0,4.026173979984604,1299.0,2.0,0,0,CN,39504.0,4.013188537869583,0.0,5000.0
2695,girl,EUR,7.0,0.0,3.695652173913044,138.0,3.0,0,1,CN,124800.0,4.152780448717949,7.0,1000.0
2696,girl,EUR,3.95,0.7366666666666666,4.0966386554621845,238.0,1.0,0,0,CN,31683.0,4.475680964555124,12.0,1000.0
2697,girl,EUR,7.0,0.0,4.217391304347826,23.0,2.0,0,0,CN,118.0,3.76271186440678,8.0,10.0
2698,girl,EUR,11.0,0.56,4.0566037735849045,106.0,3.0,0,0,CN,19633.0,4.260021392553353,5.0,1000.0
2699,girl,USD,2.2680000000000002,0.0,4.873684210526315,190.0,0.84,0,1,CN,6656.0,4.671875,0.0,1000.0
2700,girl,EUR,2.33,0.22333333333333327,4.156914893617022,376.0,1.0,0,0,CN,3585.0,4.348117154811716,2.0,1000.0
2701,girl,EUR,4.0,0.0,4.238993710691824,318.0,1.0,0,0,CN,2627.0,4.424438523030072,12.0,1000.0
2702,girl,EUR,3.14,0.21499999999999997,4.714285714285714,14.0,1.0,0,0,CN,7859.0,4.71128642320906,12.0,10.0
2703,girl,EUR,3.16,0.20999999999999996,4.471228615863142,643.0,1.0,0,0,CN,59306.0,4.30988432873571,8.0,1000.0
2704,girl,EUR,3.15,0.37,4.579710144927536,138.0,6.0,0,0,CN,226584.0,4.292880344596265,11.0,10.0
2705,girl,EUR,3.0,0.25,4.653162055335969,2024.0,1.0,0,0,CN,131022.0,4.360611195066477,2.0,10000.0
2706,girl,EUR,3.0,0.4,4.471867007672635,1564.0,1.0,0,1,CN,6223.0,4.490760083560984,1.0,5000.0
2707,girl,EUR,67.0,0.0,4.5,8.0,25.0,0,1,other,40.0,3.7,1.0,10.0
2708,girl,EUR,3.99,0.0024999999999999467,4.586206896551723,29.0,1.0,0,1,CN,598.0,4.3478260869565215,12.0,10.0
2709,girl,EUR,5.0,0.0,4.5555555555555545,9.0,1.0,0,0,CN,291.0,4.415807560137457,3.0,10.0
2710,girl,EUR,3.0,0.0,4.45625,160.0,1.0,0,0,CN,1052.0,4.1207224334600765,12.0,1000.0
2711,girl,EUR,3.0,0.9375,4.599690772366293,14229.0,1.0,0,0,CN,27858.0,4.596704716777945,3.0,50000.0
2712,girl,EUR,1.47,0.265,0.0,0.0,1.0,0,1,CN,323.0,4.272445820433436,2.0,10.0
2713,girl,EUR,8.0,0.0,0.0,0.0,10.89,1,0,other,1444.0,4.35387811634349,0.0,10.0
2714,girl,EUR,1.47,0.51,3.8493150684931514,73.0,1.0,0,0,CN,2036.0,4.136051080550098,8.0,10.0
2715,girl,EUR,8.0,0.0,4.313432835820897,201.0,3.0,0,1,CN,19728.0,4.372820356853204,12.0,1000.0
2716,girl,EUR,70.0,0.2222222222222222,0.0,0.0,20.0,0,0,other,336.0,3.866071428571429,0.0,10.0
2717,girl,EUR,4.69,0.876578947368421,4.29903536977492,1244.0,1.0,0,0,CN,1239.0,4.375302663438257,0.0,5000.0
2718,girl,EUR,2.27,0.8968181818181818,4.613475177304965,846.0,1.0,0,1,CN,26939.0,4.487323211700509,8.0,5000.0
2719,girl,EUR,76.0,0.23232323232323238,0.0,0.0,20.0,0,1,other,336.0,3.866071428571429,0.0,10.0
2720,girl,EUR,71.0,0.2282608695652174,0.0,0.0,20.0,0,1,other,336.0,3.866071428571429,0.0,10.0
2721,girl,EUR,1.65,0.17500000000000004,0.0,0.0,1.0,0,0,CN,0.0,5.0,2.0,10.0
2722,girl,EUR,2.0,0.0,4.212837837837838,592.0,1.0,0,1,CN,2357.0,4.170131523122613,12.0,5000.0
2723,girl,EUR,3.09,0.22750000000000004,3.6779661016949152,59.0,1.0,0,0,CN,284.0,4.059859154929576,1.0,1000.0
2724,girl,EUR,2.0,0.5,4.498666666666667,375.0,1.0,0,0,CN,2720.0,4.476470588235294,0.0,1000.0
2725,girl,EUR,3.01,0.24750000000000005,4.461538461538462,52.0,1.0,0,0,CN,1936.0,4.039256198347108,0.0,10.0
2726,girl,EUR,4.13,0.17400000000000004,3.9061776061776063,2590.0,2.0,0,1,CN,1985.0,4.075062972292192,12.0,20000.0
2727,girl,EUR,4.83,0.517,3.931034482758621,29.0,2.0,0,0,US,2259.0,4.3523683045595405,12.0,10.0
2728,girl,EUR,3.0,0.0,4.6381578947368425,1064.0,1.0,0,0,CN,25182.0,4.490866491938687,1.0,5000.0
2729,girl,EUR,10.0,0.0,4.702479338842975,726.0,6.0,1,1,CN,3729.0,4.345132743362832,1.0,1000.0
2730,girl,EUR,15.0,0.0,4.583299717628075,2479.0,5.0,0,0,CN,119740.0,4.477676632704194,8.0,20000.0
2731,girl,EUR,2.0,0.8333333333333334,4.3914044512663075,1303.0,1.69,0,0,CN,69242.0,4.403310129690072,4.0,5000.0
2732,girl,EUR,2.21,0.2633333333333333,4.538693035253655,13956.0,1.0,0,1,CN,15502.0,4.513288607921559,12.0,100000.0
2733,girl,EUR,1.49,0.255,4.684210526315789,19.0,1.0,0,0,CN,11211.0,4.367050218535368,0.0,10.0
2734,girl,EUR,6.0,0.0,5.0,1.0,2.0,0,0,CN,104.0,3.9615384615384617,0.0,10.0
2735,girl,EUR,2.0,0.7777777777777778,4.4714003944773175,2535.0,1.0,0,0,CN,21934.0,4.5392541260144075,12.0,20000.0
2736,girl,EUR,11.0,0.6857142857142857,4.458333333333333,192.0,7.0,1,0,CN,1218.0,4.160098522167488,4.0,1000.0
2737,girl,EUR,3.18,0.20499999999999996,5.0,9.0,1.0,0,1,CN,7859.0,4.71128642320906,0.0,10.0
2738,girl,USD,10.92,0.0,4.266355140186916,214.0,2.52,1,1,CN,1154.0,4.105719237435009,12.0,1000.0
2739,girl,EUR,79.0,0.0,0.0,0.0,12.0,0,1,US,16.0,4.1875,0.0,10.0
2740,girl,EUR,11.0,0.0,4.631578947368421,38.0,8.99,0,0,other,2394.0,4.458646616541354,0.0,10.0
2741,girl,EUR,3.9,0.025000000000000022,4.078947368421051,114.0,1.0,0,1,CN,223.0,4.2152466367713,0.0,1000.0
2742,girl,EUR,10.0,0.0,0.0,0.0,8.0,0,0,CA,1166.0,3.9382504288164655,12.0,10.0
2743,girl,EUR,16.0,0.0,4.5555555555555545,9.0,11.0,0,0,CA,1166.0,3.9382504288164655,5.0,10.0
2744,girl,EUR,3.02,0.245,4.58480749219563,4805.0,1.0,0,1,CN,16899.0,4.55435232854015,6.0,20000.0
2745,girl,EUR,3.03,0.6633333333333333,4.527196652719665,239.0,1.0,0,1,CN,831.0,4.490974729241877,6.0,1000.0
2746,girl,EUR,11.0,0.8382352941176471,4.4808743169398895,549.0,3.0,0,1,CN,15852.0,4.239843552863992,4.0,1000.0
2747,girl,EUR,19.0,0.0,0.0,0.0,15.0,0,0,other,3.0,5.0,1.0,10.0
2748,girl,EUR,3.14,0.21499999999999997,4.500580720092915,861.0,1.0,0,0,CN,98724.0,4.541104493334954,2.0,5000.0
2749,girl,EUR,8.0,0.0,4.554455445544554,101.0,3.0,0,1,CN,6405.0,4.496643247462918,4.0,10.0
2750,girl,EUR,7.0,0.5625,4.1725146198830405,342.0,2.0,0,0,CN,9527.0,4.405059305132781,10.0,1000.0
2751,girl,EUR,10.0,0.8507462686567164,4.46875,32.0,3.0,0,1,CN,23.0,4.521739130434782,8.0,10.0
2752,girl,EUR,30.0,0.2857142857142857,0.0,0.0,10.0,0,0,US,342.0,4.4415204678362565,0.0,10.0
2753,girl,EUR,4.0,0.7894736842105263,4.6,10.0,6.0,1,0,CN,104748.0,4.3900217665253765,4.0,10.0
2754,girl,EUR,3.0,0.4,4.346567229655626,4559.0,1.0,0,1,CN,18893.0,4.399513047160324,12.0,20000.0
2755,girl,EUR,3.02,0.245,4.5769230769230775,78.0,1.0,0,0,CN,3179.0,4.230890217049386,2.0,10.0
2756,girl,EUR,3.14,0.7584615384615385,3.5939849624060156,266.0,1.0,0,0,CN,31683.0,4.475680964555124,0.0,1000.0
2757,girl,EUR,10.0,0.8484848484848485,4.428571428571429,21.0,2.0,0,1,US,11235.0,4.469603916332887,5.0,10.0
2758,girl,EUR,5.0,0.736842105263158,3.48,25.0,7.0,1,0,CN,2579.0,4.1783637068631245,0.0,10.0
2759,girl,USD,3.0744,0.0,4.426298157453936,1194.0,0.84,0,0,CN,9581.0,4.284521448700553,2.0,5000.0
2760,girl,EUR,10.0,0.7222222222222222,4.528600964851827,1451.0,3.0,0,0,CN,15730.0,4.327399872854419,6.0,5000.0
2761,girl,EUR,56.0,0.23287671232876717,0.0,0.0,19.99,0,0,other,336.0,3.866071428571429,0.0,10.0
2762,girl,EUR,5.0,0.0,4.485564304461941,762.0,2.0,0,1,CN,4155.0,4.280866425992779,12.0,1000.0
2763,girl,USD,2.3016,0.0,4.3310344827586205,145.0,0.84,0,0,CN,1654.0,4.480048367593712,0.0,10.0
